task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
329	8f/acacd7	39226804	NF_VEP:vep:runVEPonVCF (79)	COMPLETED	0	2025-03-28 22:52:41.985	4m 50s	4m 33s	97.9%	510.9 MB	529 MB	896.7 MB	835.8 MB
315	9c/33cb73	39226410	NF_VEP:vep:runVEPonVCF (65)	COMPLETED	0	2025-03-28 22:52:02.415	5m 49s	5m 3s	98.2%	332 MB	350.4 MB	885.3 MB	827.4 MB
327	ce/26c509	39226639	NF_VEP:vep:runVEPonVCF (77)	COMPLETED	0	2025-03-28 22:52:26.961	5m 25s	4m 54s	97.3%	375.3 MB	393.1 MB	888 MB	827.6 MB
337	61/86923b	39226982	NF_VEP:vep:runVEPonVCF (87)	COMPLETED	0	2025-03-28 22:52:57.323	4m 54s	4m 23s	97.7%	404.5 MB	422.5 MB	887.5 MB	828.4 MB
318	c0/b97545	39226422	NF_VEP:vep:runVEPonVCF (68)	COMPLETED	0	2025-03-28 22:52:03.072	5m 59s	5m 26s	93.0%	428.3 MB	446.6 MB	879.3 MB	821.2 MB
322	2d/6ca343	39226435	NF_VEP:vep:runVEPonVCF (72)	COMPLETED	0	2025-03-28 22:52:03.827	6m 3s	5m 37s	97.5%	389.1 MB	406.9 MB	877.9 MB	820 MB
325	5e/198066	39226500	NF_VEP:vep:runVEPonVCF (75)	COMPLETED	0	2025-03-28 22:52:12.034	5m 55s	5m 19s	97.6%	312.6 MB	330.5 MB	887.9 MB	829.2 MB
326	9f/124ec1	39226501	NF_VEP:vep:runVEPonVCF (76)	COMPLETED	0	2025-03-28 22:52:12.277	5m 55s	5m 32s	97.6%	374.9 MB	392.8 MB	888.9 MB	830.7 MB
328	5c/cdab5a	39226642	NF_VEP:vep:runVEPonVCF (78)	COMPLETED	0	2025-03-28 22:52:27.239	5m 40s	5m 26s	97.2%	333.4 MB	351.7 MB	900.3 MB	839.2 MB
330	81/b1f7f4	39226643	NF_VEP:vep:runVEPonVCF (80)	COMPLETED	0	2025-03-28 22:52:27.387	5m 40s	5m 25s	96.4%	319.9 MB	338 MB	902.1 MB	840.8 MB
331	c2/dfd708	39226857	NF_VEP:vep:runVEPonVCF (81)	COMPLETED	0	2025-03-28 22:52:46.933	5m 20s	4m 57s	98.0%	358.3 MB	376.4 MB	903.9 MB	841.6 MB
334	3e/6dc678	39226979	NF_VEP:vep:runVEPonVCF (84)	COMPLETED	0	2025-03-28 22:52:57.152	5m 25s	5m	97.5%	308.7 MB	326.8 MB	868.4 MB	811 MB
339	7a/ca3b89	39226987	NF_VEP:vep:runVEPonVCF (89)	COMPLETED	0	2025-03-28 22:52:57.587	5m 24s	5m	97.9%	381.5 MB	399.6 MB	888.3 MB	828.9 MB
341	ef/bfbfd6	39227038	NF_VEP:vep:runVEPonVCF (91)	COMPLETED	0	2025-03-28 22:53:02.301	5m 20s	5m 12s	98.1%	317.6 MB	335.8 MB	890.5 MB	829.4 MB
314	cb/2c2ada	39226407	NF_VEP:vep:runVEPonVCF (64)	COMPLETED	0	2025-03-28 22:52:02.166	6m 35s	6m 7s	97.1%	420.3 MB	438.2 MB	922 MB	854.5 MB
347	8f/9de1d2	39227195	NF_VEP:vep:runVEPonVCF (97)	COMPLETED	0	2025-03-28 22:53:17.105	5m 20s	5m 4s	96.7%	375.6 MB	393.7 MB	881 MB	823 MB
351	22/04645a	39227569	NF_VEP:vep:runVEPonVCF (101)	COMPLETED	0	2025-03-28 22:53:52.019	4m 45s	4m 34s	97.6%	265.9 MB	283.9 MB	855.3 MB	798.5 MB
352	1f/788997	39227571	NF_VEP:vep:runVEPonVCF (102)	COMPLETED	0	2025-03-28 22:53:52.175	4m 45s	4m 20s	98.2%	416.1 MB	434.1 MB	899.3 MB	838.7 MB
332	47/9583b8	39226859	NF_VEP:vep:runVEPonVCF (82)	COMPLETED	0	2025-03-28 22:52:47.104	5m 55s	5m 22s	98.1%	507.8 MB	525.9 MB	896.5 MB	837.7 MB
335	86/2884eb	39226864	NF_VEP:vep:runVEPonVCF (85)	COMPLETED	0	2025-03-28 22:52:47.419	5m 54s	5m 19s	98.3%	313.8 MB	331.9 MB	891.5 MB	833.2 MB
333	5c/a8df98	39226862	NF_VEP:vep:runVEPonVCF (83)	COMPLETED	0	2025-03-28 22:52:47.296	6m 5s	5m 25s	98.4%	457.8 MB	475.4 MB	887.4 MB	828.3 MB
338	b6/77541e	39227032	NF_VEP:vep:runVEPonVCF (88)	COMPLETED	0	2025-03-28 22:53:01.990	5m 50s	5m 8s	97.3%	389 MB	407.3 MB	870 MB	811.5 MB
340	00/276f02	39227036	NF_VEP:vep:runVEPonVCF (90)	COMPLETED	0	2025-03-28 22:53:02.162	5m 50s	5m 23s	97.7%	317.7 MB	335.5 MB	918 MB	853.6 MB
342	b3/692c36	39227042	NF_VEP:vep:runVEPonVCF (92)	COMPLETED	0	2025-03-28 22:53:02.540	5m 49s	5m 5s	98.3%	346.4 MB	364.4 MB	910.1 MB	846 MB
354	d6/9b86e6	39227724	NF_VEP:vep:runVEPonVCF (104)	COMPLETED	0	2025-03-28 22:54:07.068	4m 45s	4m 15s	98.2%	328.4 MB	346.2 MB	874.1 MB	815.7 MB
316	eb/c2e8a2	39226414	NF_VEP:vep:runVEPonVCF (66)	COMPLETED	0	2025-03-28 22:52:02.647	7m 4s	6m 44s	97.1%	340.4 MB	358.7 MB	938.2 MB	872.9 MB
343	65/2dfe85	39227047	NF_VEP:vep:runVEPonVCF (93)	COMPLETED	0	2025-03-28 22:53:02.900	6m 4s	5m 39s	97.1%	431 MB	449 MB	906.1 MB	845 MB
345	bc/64da83	39227051	NF_VEP:vep:runVEPonVCF (95)	COMPLETED	0	2025-03-28 22:53:03.133	6m 4s	5m 29s	97.0%	320.7 MB	338.6 MB	901.7 MB	840.7 MB
348	ae/58b475	39227198	NF_VEP:vep:runVEPonVCF (98)	COMPLETED	0	2025-03-28 22:53:17.215	5m 50s	5m 12s	98.2%	410.8 MB	429 MB	894.3 MB	833.8 MB
353	41/24b83b	39227574	NF_VEP:vep:runVEPonVCF (103)	COMPLETED	0	2025-03-28 22:53:52.327	5m 15s	4m 50s	97.0%	283.4 MB	301.4 MB	849.7 MB	792.7 MB
349	49/924638	39227200	NF_VEP:vep:runVEPonVCF (99)	COMPLETED	0	2025-03-28 22:53:17.381	5m 54s	5m 46s	97.7%	338.1 MB	356.3 MB	892.6 MB	834.2 MB
206	32/3bf432	39220138	NF_VEP:vep:splitVCF (204)	COMPLETED	0	2025-03-28 22:42:57.456	16m 24s	16m 5s	99.0%	26.4 MB	70.1 MB	11.7 GB	38 MB
344	37/428e5c	39227045	NF_VEP:vep:runVEPonVCF (94)	COMPLETED	0	2025-03-28 22:53:02.754	6m 39s	6m 11s	98.1%	459.2 MB	477 MB	927.8 MB	866.4 MB
346	70/e104f7	39227192	NF_VEP:vep:runVEPonVCF (96)	COMPLETED	0	2025-03-28 22:53:16.915	6m 25s	5m 56s	97.8%	448.6 MB	466.6 MB	970.9 MB	875.7 MB
350	32/b1a68f	39227510	NF_VEP:vep:runVEPonVCF (100)	COMPLETED	0	2025-03-28 22:53:46.969	5m 55s	5m 17s	98.4%	436.9 MB	455.1 MB	908.2 MB	847.7 MB
214	0e/2e7ce8	39220978	NF_VEP:vep:splitVCF (212)	COMPLETED	0	2025-03-28 22:44:17.990	15m 34s	14m 45s	99.2%	26.1 MB	68.1 MB	11.7 GB	38.8 MB
203	a4/6b2e07	39219137	NF_VEP:vep:splitVCF (201)	COMPLETED	0	2025-03-28 22:41:57.154	18m 10s	17m 23s	99.4%	26.2 MB	68.1 MB	11.7 GB	38 MB
204	3a/c2defe	39220130	NF_VEP:vep:splitVCF (202)	COMPLETED	0	2025-03-28 22:42:56.991	17m 15s	16m 50s	99.6%	26.4 MB	68.1 MB	11.7 GB	38.6 MB
355	ec/f27ce9	39228290	NF_VEP:vep:runVEPonVCF (105)	COMPLETED	0	2025-03-28 22:55:02.162	5m 10s	4m 36s	97.8%	385.3 MB	403.2 MB	880.2 MB	821.1 MB
210	14/28d386	39220966	NF_VEP:vep:splitVCF (208)	COMPLETED	0	2025-03-28 22:44:17.231	16m 10s	16m	99.0%	26.3 MB	68.1 MB	11.7 GB	38.6 MB
356	25/2bd63f	39228495	NF_VEP:vep:runVEPonVCF (106)	COMPLETED	0	2025-03-28 22:55:22.166	5m 25s	4m 58s	98.0%	363.7 MB	381.7 MB	873.3 MB	815 MB
312	ab/035bb5	39226005	NF_VEP:vep:runVEPonVCF (62)	COMPLETED	0	2025-03-28 22:51:22.206	9m 35s	9m 7s	97.3%	488.6 MB	506.7 MB	1 GB	861.4 MB
357	43/dca923	39228771	NF_VEP:vep:runVEPonVCF (107)	COMPLETED	0	2025-03-28 22:55:42.032	5m 15s	4m 49s	97.4%	336.8 MB	354.6 MB	868.1 MB	809.5 MB
213	33/f26fff	39220975	NF_VEP:vep:splitVCF (211)	COMPLETED	0	2025-03-28 22:44:17.789	16m 49s	16m 36s	99.3%	26.1 MB	68.1 MB	11.7 GB	39.2 MB
360	a8/e74adb	39229231	NF_VEP:vep:runVEPonVCF (110)	COMPLETED	0	2025-03-28 22:56:27.529	4m 39s	4m 22s	98.0%	394 MB	411.9 MB	866.7 MB	808.4 MB
207	71/7473fd	39220481	NF_VEP:vep:splitVCF (205)	COMPLETED	0	2025-03-28 22:43:26.986	17m 45s	17m 31s	99.2%	26.4 MB	68.1 MB	11.7 GB	38.1 MB
362	78/8aab01	39229367	NF_VEP:vep:runVEPonVCF (112)	COMPLETED	0	2025-03-28 22:56:41.944	4m 50s	4m 46s	98.2%	329.8 MB	348.1 MB	892.2 MB	831.8 MB
368	d9/365875	39229645	NF_VEP:vep:runVEPonVCF (118)	COMPLETED	0	2025-03-28 22:57:07.126	4m 45s	4m 14s	98.2%	291 MB	308.9 MB	860.9 MB	802.7 MB
215	1b/e09838	39220981	NF_VEP:vep:splitVCF (213)	COMPLETED	0	2025-03-28 22:44:18.194	17m 39s	17m 25s	95.6%	26.3 MB	68.1 MB	11.7 GB	39.2 MB
219	64/bd2896	39221303	NF_VEP:vep:splitVCF (217)	COMPLETED	0	2025-03-28 22:44:47.069	17m 10s	16m 53s	99.7%	26.4 MB	68.1 MB	11.7 GB	38.6 MB
235	36/ec26a6	39221972	NF_VEP:vep:splitVCF (233)	COMPLETED	0	2025-03-28 22:45:42.160	16m 15s	15m 54s	99.2%	26.6 MB	69.9 MB	11.7 GB	39.7 MB
236	8b/8f1814	39221976	NF_VEP:vep:splitVCF (234)	COMPLETED	0	2025-03-28 22:45:42.443	16m 14s	15m 39s	99.4%	26.9 MB	69.8 MB	11.7 GB	43.8 MB
237	47/3c300b	39221974	NF_VEP:vep:splitVCF (235)	COMPLETED	0	2025-03-28 22:45:42.292	16m 15s	16m 1s	99.5%	26.4 MB	69.6 MB	11.7 GB	41.6 MB
205	82/a484fe	39220135	NF_VEP:vep:splitVCF (203)	COMPLETED	0	2025-03-28 22:42:57.287	19m 10s	18m 26s	95.0%	26.3 MB	68.1 MB	11.7 GB	37.9 MB
208	4f/d6db04	39220789	NF_VEP:vep:splitVCF (206)	COMPLETED	0	2025-03-28 22:43:57.004	18m 10s	17m 49s	95.0%	26.3 MB	68.1 MB	11.7 GB	38.5 MB
209	38/3847b6	39220961	NF_VEP:vep:splitVCF (207)	COMPLETED	0	2025-03-28 22:44:16.927	17m 50s	16m 57s	99.2%	26.5 MB	68.1 MB	11.7 GB	38.5 MB
216	78/be3bde	39221014	NF_VEP:vep:splitVCF (214)	COMPLETED	0	2025-03-28 22:44:21.872	17m 45s	17m 25s	95.4%	25.9 MB	68.1 MB	11.7 GB	38.8 MB
218	30/abde9a	39221185	NF_VEP:vep:splitVCF (216)	COMPLETED	0	2025-03-28 22:44:37.042	17m 30s	17m 3s	98.9%	26.3 MB	68.1 MB	11.7 GB	38.5 MB
227	ec/80082e	39221445	NF_VEP:vep:splitVCF (225)	COMPLETED	0	2025-03-28 22:44:57.314	17m 10s	16m 55s	98.9%	26.1 MB	68.1 MB	11.7 GB	39.1 MB
234	96/4ebacb	39221969	NF_VEP:vep:splitVCF (232)	COMPLETED	0	2025-03-28 22:45:42.007	16m 26s	16m 14s	99.2%	26.1 MB	68.1 MB	11.7 GB	38.3 MB
243	89/ae1aca	39222046	NF_VEP:vep:splitVCF (241)	COMPLETED	0	2025-03-28 22:45:48.034	16m 20s	16m 9s	99.4%	26.7 MB	68.1 MB	11.7 GB	38.8 MB
246	84/2205c2	39222049	NF_VEP:vep:splitVCF (244)	COMPLETED	0	2025-03-28 22:45:48.222	16m 20s	16m 9s	99.4%	26.6 MB	68.1 MB	11.7 GB	34.9 MB
245	2f/a33893	39222052	NF_VEP:vep:splitVCF (243)	COMPLETED	0	2025-03-28 22:45:48.361	16m 20s	16m 9s	99.4%	26.6 MB	68.1 MB	11.7 GB	36.8 MB
249	e6/5e1d99	39222229	NF_VEP:vep:splitVCF (247)	COMPLETED	0	2025-03-28 22:46:02.126	16m 6s	15m 16s	99.4%	26.4 MB	68.1 MB	11.7 GB	39.1 MB
365	9d/289509	39229588	NF_VEP:vep:runVEPonVCF (115)	COMPLETED	0	2025-03-28 22:57:02.337	5m 19s	4m 57s	98.2%	329.3 MB	346.9 MB	876.6 MB	817.5 MB
217	7a/44658f	39221182	NF_VEP:vep:splitVCF (215)	COMPLETED	0	2025-03-28 22:44:36.893	17m 55s	17m 47s	99.0%	26.2 MB	68.1 MB	11.7 GB	38.6 MB
363	04/c1c94d	39229425	NF_VEP:vep:runVEPonVCF (113)	COMPLETED	0	2025-03-28 22:56:47.007	5m 45s	5m 14s	97.8%	350.2 MB	368.1 MB	910.1 MB	846.7 MB
359	9f/b1a870	39229228	NF_VEP:vep:runVEPonVCF (109)	COMPLETED	0	2025-03-28 22:56:27.357	6m 24s	5m 59s	97.1%	503.4 MB	521.1 MB	916 MB	843.3 MB
358	fe/20bba8	39229225	NF_VEP:vep:runVEPonVCF (108)	COMPLETED	0	2025-03-28 22:56:27.150	6m 25s	5m 38s	97.9%	340.2 MB	358.4 MB	902.1 MB	841.7 MB
367	d0/c45374	39229926	NF_VEP:vep:runVEPonVCF (117)	COMPLETED	0	2025-03-28 22:57:32.041	5m 20s	4m 34s	98.2%	347.3 MB	365.5 MB	863.1 MB	806.1 MB
369	e1/7b52f6	39229930	NF_VEP:vep:runVEPonVCF (119)	COMPLETED	0	2025-03-28 22:57:32.313	5m 20s	4m 45s	97.9%	332.2 MB	350 MB	879.3 MB	819.6 MB
370	6f/93c02d	39229932	NF_VEP:vep:runVEPonVCF (120)	COMPLETED	0	2025-03-28 22:57:32.462	5m 19s	5m 14s	97.8%	417.6 MB	435.6 MB	907.3 MB	847.1 MB
371	e5/faf1ed	39229936	NF_VEP:vep:runVEPonVCF (121)	COMPLETED	0	2025-03-28 22:57:32.636	5m 19s	4m 46s	96.8%	311.8 MB	329.6 MB	884.6 MB	824.5 MB
211	20/d8a971	39220969	NF_VEP:vep:splitVCF (209)	COMPLETED	0	2025-03-28 22:44:17.413	18m 39s	17m 49s	99.3%	26.1 MB	68.1 MB	11.7 GB	38.5 MB
212	c6/efc26a	39220972	NF_VEP:vep:splitVCF (210)	COMPLETED	0	2025-03-28 22:44:17.582	18m 39s	17m 51s	99.1%	26.3 MB	68.1 MB	11.7 GB	39.6 MB
220	55/4638db	39221306	NF_VEP:vep:splitVCF (218)	COMPLETED	0	2025-03-28 22:44:47.268	18m 10s	17m 32s	99.1%	26.7 MB	69.1 MB	11.7 GB	38.1 MB
224	bb/c99ffc	39221316	NF_VEP:vep:splitVCF (222)	COMPLETED	0	2025-03-28 22:44:47.775	18m 9s	18m 4s	98.2%	26.7 MB	68.1 MB	11.7 GB	38.9 MB
238	b4/fd412c	39222027	NF_VEP:vep:splitVCF (236)	COMPLETED	0	2025-03-28 22:45:46.979	17m 15s	17m 10s	99.3%	26.7 MB	69 MB	11.7 GB	41.4 MB
239	b8/792475	39222032	NF_VEP:vep:splitVCF (237)	COMPLETED	0	2025-03-28 22:45:47.240	17m 15s	16m 59s	98.9%	26.9 MB	69.8 MB	11.7 GB	43.4 MB
242	63/823943	39222041	NF_VEP:vep:splitVCF (240)	COMPLETED	0	2025-03-28 22:45:47.673	17m 14s	16m 38s	96.6%	26.4 MB	69.4 MB	11.7 GB	38.6 MB
244	7f/0cbfc7	39222044	NF_VEP:vep:splitVCF (242)	COMPLETED	0	2025-03-28 22:45:47.874	17m 14s	16m 49s	97.7%	26.4 MB	68.1 MB	11.7 GB	38.8 MB
221	18/5eda6e	39221309	NF_VEP:vep:splitVCF (219)	COMPLETED	0	2025-03-28 22:44:47.407	18m 19s	17m 58s	97.2%	26.1 MB	68.1 MB	11.7 GB	39.6 MB
222	e9/1f8db1	39221311	NF_VEP:vep:splitVCF (220)	COMPLETED	0	2025-03-28 22:44:47.551	18m 19s	17m 58s	97.1%	26.2 MB	68.1 MB	11.7 GB	38.1 MB
223	bd/29c799	39221314	NF_VEP:vep:splitVCF (221)	COMPLETED	0	2025-03-28 22:44:47.687	18m 19s	18m 5s	98.0%	26.7 MB	68.1 MB	11.7 GB	38.5 MB
226	57/35bf96	39221371	NF_VEP:vep:splitVCF (224)	COMPLETED	0	2025-03-28 22:44:51.891	18m 15s	17m 42s	95.0%	26.6 MB	68.1 MB	11.7 GB	38.4 MB
228	d1/89c2ee	39221442	NF_VEP:vep:splitVCF (226)	COMPLETED	0	2025-03-28 22:44:57.062	18m 10s	17m 43s	98.6%	25.9 MB	68.1 MB	11.7 GB	39.4 MB
232	26/62f65b	39221509	NF_VEP:vep:splitVCF (230)	COMPLETED	0	2025-03-28 22:45:02.476	18m 5s	17m 45s	99.0%	26.1 MB	68.1 MB	11.7 GB	38.4 MB
361	2e/b6b267	39229233	NF_VEP:vep:runVEPonVCF (111)	COMPLETED	0	2025-03-28 22:56:27.667	6m 40s	6m 23s	97.0%	449.7 MB	467.8 MB	881.8 MB	826.3 MB
364	c6/bb1cac	39229584	NF_VEP:vep:runVEPonVCF (114)	COMPLETED	0	2025-03-28 22:57:02.077	6m 5s	5m 54s	98.0%	424.8 MB	443 MB	906 MB	847.2 MB
372	96/ac4ac9	39229939	NF_VEP:vep:runVEPonVCF (122)	COMPLETED	0	2025-03-28 22:57:32.794	5m 35s	5m 23s	98.0%	463.9 MB	481.6 MB	895 MB	836.8 MB
374	13/77e889	39230172	NF_VEP:vep:runVEPonVCF (124)	COMPLETED	0	2025-03-28 22:57:52.054	5m 16s	4m 40s	97.6%	341.5 MB	359.1 MB	905.2 MB	846.1 MB
380	df/ea13a7	39230350	NF_VEP:vep:runVEPonVCF (130)	COMPLETED	0	2025-03-28 22:58:07.422	5m	4m 23s	98.1%	323.1 MB	340.9 MB	884.8 MB	825 MB
381	fb/25d8a3	39230353	NF_VEP:vep:runVEPonVCF (131)	COMPLETED	0	2025-03-28 22:58:07.558	5m	4m 25s	98.2%	278.1 MB	296 MB	879.9 MB	810.9 MB
382	1b/ba3590	39230355	NF_VEP:vep:runVEPonVCF (132)	COMPLETED	0	2025-03-28 22:58:07.720	5m	4m 48s	96.9%	365.9 MB	383.7 MB	962.9 MB	828.3 MB
225	e3/50a541	39221373	NF_VEP:vep:splitVCF (223)	COMPLETED	0	2025-03-28 22:44:52.113	18m 20s	18m 8s	99.3%	26.4 MB	68.1 MB	11.7 GB	39.3 MB
384	72/3debb5	39230516	NF_VEP:vep:runVEPonVCF (134)	COMPLETED	0	2025-03-28 22:58:22.135	4m 50s	4m 41s	98.4%	312.4 MB	330.2 MB	878 MB	820.7 MB
366	cb/dfef15	39229642	NF_VEP:vep:runVEPonVCF (116)	COMPLETED	0	2025-03-28 22:57:07.004	6m 20s	6m 12s	97.9%	455.2 MB	473.2 MB	916.6 MB	857.6 MB
400	6b/44427c	39231036	NF_VEP:vep:runVEPonVCF (150)	COMPLETED	0	2025-03-28 22:59:07.620	4m 19s	3m 59s	96.9%	276.6 MB	294.5 MB	882.6 MB	822.5 MB
229	42/9d5fd5	39221499	NF_VEP:vep:splitVCF (227)	COMPLETED	0	2025-03-28 22:45:01.869	18m 35s	18m 13s	97.6%	26.9 MB	68.1 MB	11.7 GB	39.4 MB
230	ec/2d374c	39221503	NF_VEP:vep:splitVCF (228)	COMPLETED	0	2025-03-28 22:45:02.044	18m 35s	18m 13s	96.4%	26.8 MB	68.1 MB	11.7 GB	39.3 MB
231	cb/9d9fff	39221507	NF_VEP:vep:splitVCF (229)	COMPLETED	0	2025-03-28 22:45:02.330	18m 35s	18m 13s	96.4%	26.5 MB	68.1 MB	11.7 GB	38.8 MB
373	24/d45a1b	39230170	NF_VEP:vep:runVEPonVCF (123)	COMPLETED	0	2025-03-28 22:57:51.897	5m 45s	5m 9s	98.3%	442.5 MB	460.1 MB	919.3 MB	859.1 MB
391	1f/9feafb	39230745	NF_VEP:vep:runVEPonVCF (141)	COMPLETED	0	2025-03-28 22:58:42.149	4m 55s	4m 24s	97.9%	311.3 MB	329.4 MB	887.7 MB	827.9 MB
250	cf/061096	39222231	NF_VEP:vep:splitVCF (248)	COMPLETED	0	2025-03-28 22:46:02.251	17m 50s	17m 13s	99.5%	25.2 MB	68.1 MB	11.7 GB	31.3 MB
376	2d/4c46ce	39230284	NF_VEP:vep:runVEPonVCF (126)	COMPLETED	0	2025-03-28 22:58:01.972	6m	5m 28s	97.4%	370.9 MB	388.8 MB	909.7 MB	847.5 MB
378	09/2c775f	39230344	NF_VEP:vep:runVEPonVCF (128)	COMPLETED	0	2025-03-28 22:58:07.118	5m 55s	5m 17s	97.8%	315.6 MB	333.8 MB	882.7 MB	824.6 MB
388	15/d5f61e	39230690	NF_VEP:vep:runVEPonVCF (138)	COMPLETED	0	2025-03-28 22:58:37.512	5m 24s	4m 56s	98.5%	360.2 MB	378.2 MB	888.2 MB	828.1 MB
240	47/cb4448	39222035	NF_VEP:vep:splitVCF (238)	COMPLETED	0	2025-03-28 22:45:47.398	18m 19s	17m 17s	95.4%	27 MB	70.7 MB	11.7 GB	41.4 MB
241	9b/34cbb4	39222038	NF_VEP:vep:splitVCF (239)	COMPLETED	0	2025-03-28 22:45:47.523	18m 19s	17m 37s	99.3%	26.6 MB	69.9 MB	11.7 GB	42.1 MB
247	52/ff5571	39222054	NF_VEP:vep:splitVCF (245)	COMPLETED	0	2025-03-28 22:45:48.539	18m 18s	17m 37s	97.4%	26.1 MB	68.1 MB	11.7 GB	35.8 MB
248	1d/70c0c9	39222058	NF_VEP:vep:splitVCF (246)	COMPLETED	0	2025-03-28 22:45:48.720	18m 18s	17m 37s	97.3%	26.1 MB	68.1 MB	11.7 GB	38.6 MB
387	9a/9176ac	39230687	NF_VEP:vep:runVEPonVCF (137)	COMPLETED	0	2025-03-28 22:58:37.315	5m 30s	5m 10s	97.8%	388 MB	406.3 MB	914.9 MB	835.1 MB
389	46/10b732	39230694	NF_VEP:vep:runVEPonVCF (139)	COMPLETED	0	2025-03-28 22:58:37.710	5m 29s	5m 6s	97.6%	361.8 MB	379.8 MB	901.2 MB	840.8 MB
390	db/15d906	39230742	NF_VEP:vep:runVEPonVCF (140)	COMPLETED	0	2025-03-28 22:58:41.942	5m 25s	5m 10s	98.1%	337 MB	355.1 MB	904.6 MB	844 MB
394	7c/fb3142	39230864	NF_VEP:vep:runVEPonVCF (144)	COMPLETED	0	2025-03-28 22:58:52.494	5m 15s	5m 2s	97.2%	293.3 MB	311.2 MB	896.1 MB	836.3 MB
396	8c/d21053	39230868	NF_VEP:vep:runVEPonVCF (146)	COMPLETED	0	2025-03-28 22:58:52.730	5m 15s	4m 52s	97.1%	370 MB	387.8 MB	898.7 MB	838.1 MB
233	09/bb7b6e	39221735	NF_VEP:vep:splitVCF (231)	COMPLETED	0	2025-03-28 22:45:21.934	18m 50s	18m 9s	98.8%	26.2 MB	68.1 MB	11.7 GB	38.2 MB
375	71/db84a1	39230174	NF_VEP:vep:runVEPonVCF (125)	COMPLETED	0	2025-03-28 22:57:52.164	6m 20s	6m 14s	97.0%	379 MB	396.9 MB	915.9 MB	854.9 MB
377	34/50263d	39230342	NF_VEP:vep:runVEPonVCF (127)	COMPLETED	0	2025-03-28 22:58:06.965	6m 25s	6m	97.1%	364.2 MB	381.9 MB	888.3 MB	829.9 MB
397	cb/22a441	39231027	NF_VEP:vep:runVEPonVCF (147)	COMPLETED	0	2025-03-28 22:59:07.013	5m 25s	4m 57s	98.3%	384.4 MB	402.5 MB	961.5 MB	828.3 MB
393	11/901d98	39230861	NF_VEP:vep:runVEPonVCF (143)	COMPLETED	0	2025-03-28 22:58:52.367	5m 49s	5m 13s	97.0%	286.9 MB	304.9 MB	877.3 MB	820 MB
385	ef/15b175	39230520	NF_VEP:vep:runVEPonVCF (135)	COMPLETED	0	2025-03-28 22:58:22.292	6m 29s	5m 45s	97.8%	488.8 MB	504.5 MB	890 MB	829.2 MB
403	a2/2d108f	39231181	NF_VEP:vep:runVEPonVCF (153)	COMPLETED	0	2025-03-28 22:59:21.948	5m 30s	5m 14s	98.4%	320.9 MB	339.1 MB	894.2 MB	834.5 MB
398	7c/3ad722	39231030	NF_VEP:vep:runVEPonVCF (148)	COMPLETED	0	2025-03-28 22:59:07.185	5m 55s	5m 16s	97.8%	389.4 MB	407.4 MB	896.6 MB	824.3 MB
404	49/234538	39231385	NF_VEP:vep:runVEPonVCF (154)	COMPLETED	0	2025-03-28 22:59:42.123	5m 20s	4m 47s	98.1%	345.6 MB	363.7 MB	885.5 MB	825.9 MB
401	b2/902aa8	39231040	NF_VEP:vep:runVEPonVCF (151)	COMPLETED	0	2025-03-28 22:59:07.802	5m 59s	5m 49s	96.8%	389.9 MB	407.9 MB	891.9 MB	833.2 MB
402	16/44c824	39231083	NF_VEP:vep:runVEPonVCF (152)	COMPLETED	0	2025-03-28 22:59:11.968	5m 55s	5m 39s	96.6%	370.3 MB	388.5 MB	881.8 MB	824.6 MB
379	b6/0e1db3	39230347	NF_VEP:vep:runVEPonVCF (129)	COMPLETED	0	2025-03-28 22:58:07.276	7m 5s	6m 35s	97.8%	457.6 MB	475.5 MB	906.5 MB	847.9 MB
383	3d/86f9c4	39230514	NF_VEP:vep:runVEPonVCF (133)	COMPLETED	0	2025-03-28 22:58:21.975	6m 50s	6m 27s	97.9%	410.8 MB	428.8 MB	915.6 MB	847.7 MB
386	ed/992d3e	39230684	NF_VEP:vep:runVEPonVCF (136)	COMPLETED	0	2025-03-28 22:58:37.082	6m 35s	6m 11s	96.9%	499.9 MB	517.9 MB	920.6 MB	858.6 MB
392	81/76eebf	39230859	NF_VEP:vep:runVEPonVCF (142)	COMPLETED	0	2025-03-28 22:58:52.176	6m 20s	5m 29s	97.7%	373.6 MB	391.7 MB	903.1 MB	840.9 MB
395	a3/c47700	39230872	NF_VEP:vep:runVEPonVCF (145)	COMPLETED	0	2025-03-28 22:58:52.922	6m 19s	5m 35s	97.1%	357.5 MB	375.6 MB	902.6 MB	841.5 MB
407	52/0a4970	39231412	NF_VEP:vep:runVEPonVCF (157)	COMPLETED	0	2025-03-28 22:59:51.952	5m 20s	5m 5s	97.2%	358.8 MB	376.7 MB	870.7 MB	813.1 MB
408	41/4af6d7	39231541	NF_VEP:vep:runVEPonVCF (158)	COMPLETED	0	2025-03-28 23:00:06.892	5m 30s	4m 59s	97.8%	389.2 MB	407.4 MB	868.9 MB	811.5 MB
406	02/15ba54	39231387	NF_VEP:vep:runVEPonVCF (156)	COMPLETED	0	2025-03-28 22:59:42.425	6m 4s	5m 33s	98.0%	340.5 MB	358.3 MB	889.6 MB	830.7 MB
